year,winter,spring,summer,autumn,station_id,station_name
1925,-2.8,8.0,17.5,6.9,1145442,NELSON              
1926,-0.2,8.8,17.9,6.8,1145442,NELSON              
1927,-3.0,5.8,17.2,6.7,1145442,NELSON              
1928,-3.7,7.6,17.4,7.2,1145442,NELSON              
1929,-6.2,7.1,17.4,6.3,1145442,NELSON              
1930,-4.4,7.5,17.4,6.7,1145442,NELSON              
1931,-1.1,8.0,17.4,6.1,1145442,NELSON              
1932,-3.8,7.0,17.5,7.7,1145442,NELSON              
1933,-4.3,6.5,17.6,7.0,1145442,NELSON              
1934,-0.3,9.6,17.9,8.0,1145442,NELSON              
1935,-2.1,5.9,16.3,7.2,1145442,NELSON              
1937,-6.2,7.4,17.0,8.5,1145442,NELSON              
1938,-1.4,8.0,19.0,8.8,1145442,NELSON              
1939,-2.1,8.6,17.9,8.5,1145442,NELSON              
1940,-0.2,9.5,19.3,8.8,1145442,NELSON              
1941,0.2,10.0,18.7,7.3,1145442,NELSON              
1942,-1.6,8.3,18.3,9.1,1145442,NELSON              
1943,-2.3,7.6,18.3,9.8,1145442,NELSON              
1944,-0.8,8.9,19.3,9.8,1145442,NELSON              
1945,-0.8,7.5,19.6,7.8,1145442,NELSON              
1946,-0.8,9.2,18.7,7.3,1145442,NELSON              
1947,-1.7,9.7,18.2,8.5,1145442,NELSON              
1948,-1.7,7.4,18.1,7.8,1145442,NELSON              
1949,-6.1,9.0,18.3,9.0,1145442,NELSON              
1950,-5.2,6.8,18.6,8.2,1145442,NELSON              
1951,-1.5,7.1,18.7,8.5,1145442,NELSON              
1952,-2.7,8.6,19.3,9.8,1145442,NELSON              
1953,1.7,8.1,18.1,9.5,1145442,NELSON              
1954,-0.5,7.2,16.8,8.9,1145442,NELSON              
1955,-1.4,5.0,17.2,6.7,1145442,NELSON              
1956,-3.0,7.6,18.1,7.5,1145442,NELSON              
1957,-3.9,8.5,17.3,8.3,1145442,NELSON              
1959,-1.9,7.4,17.5,6.1,1145442,NELSON              
1965,-2.1,7.4,19.2,8.1,1145442,NELSON              
1966,-0.5,7.6,17.6,9.5,1145442,NELSON              
1967,0.9,7.2,20.3,9.7,1145442,NELSON              
1968,-0.3,8.1,17.8,8.3,1145442,NELSON              
1969,-3.8,8.7,18.7,9.0,1145442,NELSON              
1970,-0.3,7.7,20.4,7.2,1145442,NELSON              
1971,-1.0,7.8,18.7,7.7,1145442,NELSON              
1972,-3.0,8.1,18.2,7.4,1145442,NELSON              
1973,-1.8,9.1,19.0,8.1,1145442,NELSON              
1974,-0.2,7.8,18.8,9.0,1145442,NELSON              
1975,-1.8,7.1,17.9,7.9,1145442,NELSON              
1976,-0.2,7.4,16.0,8.7,1145442,NELSON              
1977,-0.8,7.7,18.2,6.5,1145442,NELSON              
1978,-2.9,7.5,17.6,5.4,1145442,NELSON              
1979,-5.4,7.9,19.3,9.4,1145442,NELSON              
1980,-0.6,8.5,16.5,8.4,1145442,NELSON              
1981,0.3,8.5,16.8,8.1,1145442,NELSON              
1982,-2.4,7.4,17.7,7.5,1145442,NELSON              
1989,-1.7,7.8,17.9,8.6,1145442,NELSON              
1990,0.2,8.5,17.7,9.1,1145442,NELSON              
1993,-2.8,9.1,16.3,8.2,1145442,NELSON              
1996,-1.5,7.1,18.0,7.6,1145442,NELSON              
1997,-1.1,7.5,17.6,9.3,1145442,NELSON              
2001,-0.7,8.6,17.9,9.3,1145442,NELSON              
2003,1.3,8.2,20.0,8.5,1145442,NELSON              
2005,-0.2,9.3,17.6,8.4,1145442,NELSON              
2006,0.1,8.8,19.1,9.0,1145442,NELSON              
2007,-0.4,9.2,19.7,8.3,1145442,NELSON              
2014,-1.3,8.1,19.0,9.5,1145442,NELSON              
2015,1.3,9.9,20.2,8.9,1145442,NELSON              
2016,1.4,10.8,18.4,9.5,1145442,NELSON              
2018,-0.9,9.1,18.9,8.7,1145442,NELSON              
2020,0.5,8.4,18.5,9.4,1145442,NELSON              
2021,0.3,9.2,20.8,9.1,1145442,NELSON              
1969,-4.7,8.2,18.1,8.3,1145460,NEW DENVER          
1970,-0.8,6.9,19.4,6.3,1145460,NEW DENVER          
1971,-1.9,7.0,18.3,6.9,1145460,NEW DENVER          
1972,-3.8,6.7,17.2,6.6,1145460,NEW DENVER          
1973,-3.2,7.9,17.7,7.3,1145460,NEW DENVER          
1974,-0.6,6.9,17.7,8.4,1145460,NEW DENVER          
1975,-2.1,6.5,17.1,7.8,1145460,NEW DENVER          
1976,-0.9,6.7,16.0,7.9,1145460,NEW DENVER          
1977,-0.9,7.7,18.3,6.2,1145460,NEW DENVER          
1978,-3.0,6.6,17.3,6.1,1145460,NEW DENVER          
1979,-6.5,6.8,18.9,8.4,1145460,NEW DENVER          
1980,-1.8,8.6,16.6,8.3,1145460,NEW DENVER          
1981,-0.7,7.8,17.0,8.2,1145460,NEW DENVER          
1982,-1.8,6.6,17.2,7.0,1145460,NEW DENVER          
1983,0.1,8.6,17.2,7.6,1145460,NEW DENVER          
1984,-2.6,7.0,17.5,5.8,1145460,NEW DENVER          
1985,-3.9,7.1,17.8,3.4,1145460,NEW DENVER          
1986,-2.5,7.5,17.7,7.0,1145460,NEW DENVER          
1987,-0.2,9.2,18.1,9.7,1145460,NEW DENVER          
1988,-1.7,8.3,17.8,8.7,1145460,NEW DENVER          
1989,-2.7,7.6,18.0,7.8,1145460,NEW DENVER          
1990,-0.9,7.9,17.9,8.6,1145460,NEW DENVER          
1991,-2.7,7.6,17.9,8.0,1145460,NEW DENVER          
1992,1.1,9.6,19.0,7.6,1145460,NEW DENVER          
1993,-4.1,8.9,16.6,7.6,1145460,NEW DENVER          
1994,-0.2,8.8,18.5,8.0,1145460,NEW DENVER          
1996,-3.4,6.4,17.5,6.2,1145460,NEW DENVER          
1997,-3.1,7.0,17.3,8.5,1145460,NEW DENVER          
1999,-0.2,7.4,16.8,7.8,1145460,NEW DENVER          
2001,-1.4,8.2,18.1,8.9,1145460,NEW DENVER          
2002,-0.4,6.5,18.5,8.1,1145460,NEW DENVER          
2003,0.7,7.7,20.4,8.2,1145460,NEW DENVER          
2004,-1.2,8.9,19.5,8.1,1145460,NEW DENVER          
2005,-0.9,9.3,18.1,8.1,1145460,NEW DENVER          
2006,-0.3,8.5,19.6,8.5,1145460,NEW DENVER          
2011,-2.0,6.9,17.6,8.5,1145460,NEW DENVER          
2012,-1.0,7.6,18.4,9.0,1145460,NEW DENVER          
2013,0.2,8.3,19.2,8.1,1145460,NEW DENVER          
2014,-2.2,7.7,19.3,8.6,1145460,NEW DENVER          
2015,0.7,9.6,19.9,8.1,1145460,NEW DENVER          
2016,1.0,10.8,18.3,9.3,1145460,NEW DENVER          
2017,-3.2,8.2,20.1,8.6,1145460,NEW DENVER          
2018,-1.8,8.8,18.9,8.0,1145460,NEW DENVER          
2019,-1.5,8.4,18.6,7.6,1145460,NEW DENVER          
2020,-0.3,7.7,18.5,8.6,1145460,NEW DENVER          
2021,-0.7,8.4,20.6,8.7,1145460,NEW DENVER          
2022,-2.1,6.8,19.8,8.4,1145460,NEW DENVER          
1941,-0.3,10.4,20.2,8.1,1147620,SOUTH SLOCAN        
1942,-1.6,9.1,19.1,8.4,1147620,SOUTH SLOCAN        
1943,-3.5,7.0,18.2,8.8,1147620,SOUTH SLOCAN        
1944,-2.6,8.4,19.3,9.6,1147620,SOUTH SLOCAN        
1945,-1.9,7.8,19.9,7.7,1147620,SOUTH SLOCAN        
1946,-2.0,9.4,18.9,6.8,1147620,SOUTH SLOCAN        
1947,-2.8,9.8,18.3,8.4,1147620,SOUTH SLOCAN        
1948,-2.9,7.8,18.4,7.6,1147620,SOUTH SLOCAN        
1949,-7.7,9.3,18.5,8.5,1147620,SOUTH SLOCAN        
1950,-6.6,7.4,19.4,8.2,1147620,SOUTH SLOCAN        
1951,-2.4,7.6,19.2,7.8,1147620,SOUTH SLOCAN        
1952,-3.9,8.6,18.9,8.6,1147620,SOUTH SLOCAN        
1954,-1.2,7.1,17.0,8.7,1147620,SOUTH SLOCAN        
1955,-2.5,4.3,17.4,6.4,1147620,SOUTH SLOCAN        
1956,-3.7,7.7,18.0,7.3,1147620,SOUTH SLOCAN        
1957,-5.0,8.8,17.0,8.1,1147620,SOUTH SLOCAN        
1958,1.0,9.3,20.5,7.1,1147620,SOUTH SLOCAN        
1959,-2.6,7.1,17.4,6.4,1147620,SOUTH SLOCAN        
1960,-3.0,6.2,17.4,7.2,1147620,SOUTH SLOCAN        
1961,-0.7,8.2,20.2,5.8,1147620,SOUTH SLOCAN        
1962,-3.8,7.1,17.3,8.9,1147620,SOUTH SLOCAN        
1963,-2.0,8.6,18.0,9.7,1147620,SOUTH SLOCAN        
1964,-1.7,6.3,16.7,7.0,1147620,SOUTH SLOCAN        
1965,-2.8,6.5,18.6,6.7,1147620,SOUTH SLOCAN        
1966,-1.8,7.3,17.0,8.8,1147620,SOUTH SLOCAN        
1967,0.0,6.9,19.3,8.9,1147620,SOUTH SLOCAN        
1968,-2.1,7.6,17.3,7.6,1147620,SOUTH SLOCAN        
1969,-5.5,8.3,18.0,8.4,1147620,SOUTH SLOCAN        
1970,-1.2,7.2,19.6,6.2,1147620,SOUTH SLOCAN        
1971,-2.5,7.0,17.9,6.8,1147620,SOUTH SLOCAN        
1972,-4.8,7.6,17.4,6.9,1147620,SOUTH SLOCAN        
1973,-3.2,8.0,18.4,7.6,1147620,SOUTH SLOCAN        
1974,-1.4,7.3,18.2,8.3,1147620,SOUTH SLOCAN        
1975,-3.3,6.5,17.9,7.5,1147620,SOUTH SLOCAN        
1976,-1.6,7.0,16.5,8.3,1147620,SOUTH SLOCAN        
1977,-1.5,7.7,18.9,6.8,1147620,SOUTH SLOCAN        
1978,-2.3,7.6,18.3,6.7,1147620,SOUTH SLOCAN        
1979,-6.6,7.8,19.3,8.1,1147620,SOUTH SLOCAN        
1980,-2.1,8.9,17.3,8.4,1147620,SOUTH SLOCAN        
1981,-0.1,8.3,17.7,8.5,1147620,SOUTH SLOCAN        
1982,-2.9,7.2,18.1,7.1,1147620,SOUTH SLOCAN        
1983,-0.6,9.2,17.8,8.0,1147620,SOUTH SLOCAN        
1984,-3.0,7.7,18.3,6.5,1147620,SOUTH SLOCAN        
1985,-4.3,8.3,19.2,4.1,1147620,SOUTH SLOCAN        
1986,-2.1,8.8,18.7,7.6,1147620,SOUTH SLOCAN        
1987,-0.8,10.0,18.7,9.8,1147620,SOUTH SLOCAN        
1988,-1.9,9.2,18.6,9.1,1147620,SOUTH SLOCAN        
1989,-2.7,8.3,18.6,8.5,1147620,SOUTH SLOCAN        
2000,-0.4,8.9,18.5,7.5,1147620,SOUTH SLOCAN        
2004,-1.0,10.0,19.8,8.5,1147620,SOUTH SLOCAN        
2005,-0.9,9.8,18.5,8.4,1147620,SOUTH SLOCAN        
2006,-0.6,9.0,19.9,8.5,1147620,SOUTH SLOCAN        
1929,-5.9,9.1,20.4,7.9,1148705,WARFIELD            
1930,-4.3,9.6,20.3,8.3,1148705,WARFIELD            
1931,-0.3,10.5,20.5,7.7,1148705,WARFIELD            
1933,-4.3,8.3,20.7,8.5,1148705,WARFIELD            
1934,0.4,11.6,20.6,9.0,1148705,WARFIELD            
1935,-1.9,7.4,19.2,8.4,1148705,WARFIELD            
1936,-3.9,9.7,20.7,8.5,1148705,WARFIELD            
1937,-6.4,8.6,19.3,9.7,1148705,WARFIELD            
1938,-1.2,9.3,20.8,9.9,1148705,WARFIELD            
1939,-2.5,9.7,19.6,8.8,1148705,WARFIELD            
1940,-0.7,10.2,21.2,9.3,1148705,WARFIELD            
1941,0.1,11.0,20.1,8.0,1148705,WARFIELD            
1942,-1.6,9.2,19.5,9.7,1148705,WARFIELD            
1943,-2.7,8.4,19.4,10.1,1148705,WARFIELD            
1944,-1.5,9.5,20.2,10.6,1148705,WARFIELD            
1945,-1.3,8.4,20.9,8.5,1148705,WARFIELD            
1946,-1.5,9.5,19.0,7.0,1148705,WARFIELD            
1947,-2.5,10.2,17.9,8.5,1148705,WARFIELD            
1948,-2.7,7.4,18.5,7.7,1148705,WARFIELD            
1949,-7.7,9.5,18.8,9.3,1148705,WARFIELD            
1950,-5.9,7.1,19.5,8.6,1148705,WARFIELD            
1951,-1.8,7.7,19.4,8.0,1148705,WARFIELD            
1952,-3.9,8.8,19.0,9.8,1148705,WARFIELD            
1954,-0.9,7.7,17.2,9.0,1148705,WARFIELD            
1955,-2.0,5.2,18.6,7.2,1148705,WARFIELD            
1956,-3.4,9.2,19.2,8.4,1148705,WARFIELD            
1957,-4.7,9.8,18.1,8.7,1148705,WARFIELD            
1958,0.9,10.3,21.5,7.8,1148705,WARFIELD            
1959,-1.8,8.4,18.8,6.8,1148705,WARFIELD            
1960,-2.4,7.7,19.7,8.5,1148705,WARFIELD            
1961,-0.2,8.6,21.7,6.6,1148705,WARFIELD            
1962,-2.9,8.1,18.3,9.8,1148705,WARFIELD            
1963,-0.9,9.3,19.1,10.5,1148705,WARFIELD            
1964,-1.3,7.1,17.8,7.6,1148705,WARFIELD            
1965,-2.3,7.9,19.9,8.6,1148705,WARFIELD            
1966,-0.8,9.2,18.6,10.0,1148705,WARFIELD            
1967,0.5,7.8,21.5,10.0,1148705,WARFIELD            
1968,-1.0,8.7,18.9,8.6,1148705,WARFIELD            
1969,-4.7,9.7,19.8,9.0,1148705,WARFIELD            
1970,-0.8,8.1,20.9,6.8,1148705,WARFIELD            
1972,-3.8,8.3,18.9,7.5,1148705,WARFIELD            
1973,-2.8,9.3,19.8,8.1,1148705,WARFIELD            
1975,-2.8,7.0,18.8,8.1,1148705,WARFIELD            
1976,-1.2,7.6,17.5,8.6,1148705,WARFIELD            
1977,-1.8,8.3,20.1,7.0,1148705,WARFIELD            
1978,-2.1,8.1,19.2,7.3,1148705,WARFIELD            
1979,-5.6,8.8,20.5,9.1,1148705,WARFIELD            
1980,-1.6,9.6,18.1,9.2,1148705,WARFIELD            
1981,0.4,9.1,18.3,8.7,1148705,WARFIELD            
1983,-1.2,8.5,17.0,7.1,1148705,WARFIELD            
1984,-3.6,7.7,18.5,6.6,1148705,WARFIELD            
1985,-4.3,8.8,20.2,4.5,1148705,WARFIELD            
1986,-1.7,9.5,19.7,7.9,1148705,WARFIELD            
1988,-1.6,9.7,19.4,9.3,1148705,WARFIELD            
1989,-2.7,8.7,19.2,8.7,1148705,WARFIELD            
1990,-0.7,9.3,19.2,9.2,1148705,WARFIELD            
1991,-3.0,8.0,18.7,8.7,1148705,WARFIELD            
1992,1.2,11.2,20.2,8.2,1148705,WARFIELD            
1993,-3.7,9.9,17.3,8.5,1148705,WARFIELD            
1994,-0.2,10.4,20.4,9.1,1148705,WARFIELD            
1995,-0.2,9.5,18.8,9.4,1148705,WARFIELD            
1996,-1.9,7.9,19.9,7.3,1148705,WARFIELD            
1997,-1.9,8.4,19.2,9.3,1148705,WARFIELD            
1998,0.4,10.3,20.8,10.5,1148705,WARFIELD            
1999,-0.3,8.2,18.6,9.3,1148705,WARFIELD            
2001,-1.6,9.1,19.5,9.7,1148705,WARFIELD            
2002,-0.7,7.6,20.2,8.8,1148705,WARFIELD            
2003,0.4,8.3,21.1,8.4,1148705,WARFIELD            
2010,-0.7,8.6,18.8,7.9,1148705,WARFIELD            
2011,-2.6,7.2,18.5,8.5,1148705,WARFIELD            
2012,-2.1,8.3,19.3,9.2,1148705,WARFIELD            
2013,-0.7,9.3,20.6,8.7,1148705,WARFIELD            
2015,0.3,10.9,21.8,8.9,1148705,WARFIELD            
2016,0.3,11.5,19.6,9.7,1148705,WARFIELD            
2017,-4.1,8.7,21.6,8.7,1148705,WARFIELD            
2018,-2.4,9.8,20.2,8.1,1148705,WARFIELD            
2019,-2.3,9.1,19.9,7.4,1148705,WARFIELD            
2021,-1.3,9.5,22.5,8.8,1148705,WARFIELD            
2022,-2.9,7.3,21.0,9.0,1148705,WARFIELD            
1913,-3.4,7.0,18.0,7.5,114B1F0,CRESTON             
1914,-1.0,8.5,18.5,8.3,114B1F0,CRESTON             
1915,-1.7,10.4,18.7,7.8,114B1F0,CRESTON             
1916,-4.6,7.8,17.5,6.6,114B1F0,CRESTON             
1917,-3.4,6.5,18.6,8.7,114B1F0,CRESTON             
1918,-1.4,8.2,18.9,9.4,114B1F0,CRESTON             
1919,-0.1,8.1,19.0,6.5,114B1F0,CRESTON             
1920,-2.3,6.9,18.8,7.9,114B1F0,CRESTON             
1921,0.0,7.8,18.7,7.0,114B1F0,CRESTON             
1922,-4.6,6.6,19.6,8.5,114B1F0,CRESTON             
1923,-3.7,7.5,18.2,8.7,114B1F0,CRESTON             
1924,-1.5,8.4,17.8,8.1,114B1F0,CRESTON             
1925,-1.4,9.4,19.5,8.0,114B1F0,CRESTON             
1926,1.8,10.2,19.7,8.1,114B1F0,CRESTON             
1927,-1.0,7.5,19.0,8.5,114B1F0,CRESTON             
1928,-2.2,9.2,18.8,8.2,114B1F0,CRESTON             
1929,-5.1,8.0,18.7,7.3,114B1F0,CRESTON             
1930,-2.0,9.3,19.2,7.9,114B1F0,CRESTON             
1931,0.6,9.6,19.6,7.6,114B1F0,CRESTON             
1932,-2.5,8.5,19.2,8.7,114B1F0,CRESTON             
1933,-3.1,7.4,18.0,7.7,114B1F0,CRESTON             
1934,0.8,9.7,18.5,8.4,114B1F0,CRESTON             
1935,-1.8,7.1,17.5,7.3,114B1F0,CRESTON             
1936,-3.4,8.9,19.9,7.2,114B1F0,CRESTON             
1937,-5.6,7.8,18.4,9.3,114B1F0,CRESTON             
1938,-0.8,8.4,19.5,9.5,114B1F0,CRESTON             
1939,-0.8,9.4,19.0,8.8,114B1F0,CRESTON             
1940,0.6,10.3,20.5,9.6,114B1F0,CRESTON             
1941,1.0,10.6,20.3,8.9,114B1F0,CRESTON             
1942,-0.9,9.0,18.8,8.8,114B1F0,CRESTON             
1943,-1.8,7.5,17.9,8.4,114B1F0,CRESTON             
1944,-1.4,8.1,18.6,9.1,114B1F0,CRESTON             
1945,-0.8,7.4,19.0,7.5,114B1F0,CRESTON             
1946,-1.3,8.6,17.9,6.3,114B1F0,CRESTON             
1947,-3.5,8.1,17.6,8.0,114B1F0,CRESTON             
1948,-2.6,7.3,18.2,7.2,114B1F0,CRESTON             
1949,-7.8,8.5,18.9,8.5,114B1F0,CRESTON             
1951,-1.3,6.9,18.3,7.1,114B1F0,CRESTON             
1952,-4.1,7.7,17.6,8.4,114B1F0,CRESTON             
1953,1.3,7.9,17.9,8.9,114B1F0,CRESTON             
1954,-0.9,6.5,16.5,8.1,114B1F0,CRESTON             
1955,-2.1,4.7,17.9,6.5,114B1F0,CRESTON             
1956,-3.2,8.2,18.7,7.6,114B1F0,CRESTON             
1957,-4.5,8.9,17.9,8.0,114B1F0,CRESTON             
1958,0.7,9.7,21.4,7.5,114B1F0,CRESTON             
1959,-2.0,7.5,18.2,5.7,114B1F0,CRESTON             
1960,-2.9,7.2,19.6,8.1,114B1F0,CRESTON             
1961,-0.3,8.3,21.2,5.9,114B1F0,CRESTON             
1962,-2.9,7.5,18.0,9.1,114B1F0,CRESTON             
1963,-1.5,8.6,18.8,9.8,114B1F0,CRESTON             
1964,-1.3,6.6,17.9,7.3,114B1F0,CRESTON             
1965,-1.9,7.0,19.4,7.7,114B1F0,CRESTON             
1966,-0.9,7.7,18.1,9.3,114B1F0,CRESTON             
1967,1.0,6.9,20.6,9.6,114B1F0,CRESTON             
1968,-1.1,8.2,18.2,7.6,114B1F0,CRESTON             
1969,-4.9,8.6,18.8,7.9,114B1F0,CRESTON             
1970,-1.4,7.3,20.7,6.2,114B1F0,CRESTON             
1971,-1.9,7.6,19.3,7.3,114B1F0,CRESTON             
1972,-2.8,8.4,18.8,7.2,114B1F0,CRESTON             
1973,-2.5,9.0,19.9,8.0,114B1F0,CRESTON             
1974,-0.4,7.8,18.9,8.9,114B1F0,CRESTON             
1975,-2.3,6.9,18.4,7.9,114B1F0,CRESTON             
1976,-1.0,7.5,17.1,8.4,114B1F0,CRESTON             
1977,-0.9,8.3,19.6,7.0,114B1F0,CRESTON             
1978,-2.0,8.0,18.5,7.2,114B1F0,CRESTON             
1979,-5.2,8.5,20.1,8.6,114B1F0,CRESTON             
1980,-1.8,9.2,17.6,8.9,114B1F0,CRESTON             
1981,0.4,9.0,17.9,8.3,114B1F0,CRESTON             
1982,-2.3,7.5,18.5,7.3,114B1F0,CRESTON             
1983,0.1,9.5,18.2,8.2,114B1F0,CRESTON             
1984,-2.5,7.9,18.7,6.7,114B1F0,CRESTON             
1985,-4.3,8.5,19.1,4.0,114B1F0,CRESTON             
1986,-2.1,8.8,19.0,7.4,114B1F0,CRESTON             
1987,-1.1,10.3,19.0,9.4,114B1F0,CRESTON             
1988,-1.9,9.5,18.9,9.1,114B1F0,CRESTON             
1989,-3.0,8.1,19.1,8.5,114B1F0,CRESTON             
1990,-0.4,8.8,19.1,9.2,114B1F0,CRESTON             
1991,-2.8,8.0,18.8,8.0,114B1F0,CRESTON             
1992,0.5,10.1,19.9,8.5,114B1F0,CRESTON             
1993,-4.3,10.1,17.6,7.7,114B1F0,CRESTON             
1994,-0.1,9.8,19.2,8.1,114B1F0,CRESTON             
1995,-0.6,9.0,18.1,8.9,114B1F0,CRESTON             
1996,-2.7,7.1,19.3,6.8,114B1F0,CRESTON             
1997,-2.2,7.9,18.9,9.0,114B1F0,CRESTON             
1999,-0.2,8.0,18.0,8.9,114B1F0,CRESTON             
2000,-0.2,8.6,19.1,7.2,114B1F0,CRESTON             
2002,-1.0,6.8,19.5,8.0,114B1F0,CRESTON             
2003,0.4,8.5,21.6,8.6,114B1F0,CRESTON             
2004,-1.2,9.8,20.1,8.4,114B1F0,CRESTON             
2005,-0.6,9.6,18.8,8.1,114B1F0,CRESTON             
2006,-1.0,9.0,20.5,8.8,114B1F0,CRESTON             
2007,-1.5,9.6,21.0,8.4,114B1F0,CRESTON             
2008,-1.7,7.6,19.3,8.6,114B1F0,CRESTON             
2009,-3.0,7.5,20.0,8.5,114B1F0,CRESTON             
2010,-0.5,8.5,18.5,7.9,114B1F0,CRESTON             
2011,-2.3,7.3,18.6,8.8,114B1F0,CRESTON             
2012,-0.6,8.6,19.2,9.5,114B1F0,CRESTON             
2013,0.1,9.1,20.3,8.4,114B1F0,CRESTON             
2014,-2.3,8.4,20.2,9.1,114B1F0,CRESTON             
2015,0.7,10.5,21.3,9.2,114B1F0,CRESTON             
2016,0.6,11.1,19.6,9.3,114B1F0,CRESTON             
2017,-3.2,8.9,21.7,8.9,114B1F0,CRESTON             
2018,-1.6,9.5,20.1,8.7,114B1F0,CRESTON             
2019,-1.6,9.2,19.7,7.5,114B1F0,CRESTON             
2020,0.4,8.3,19.6,9.3,114B1F0,CRESTON             
2021,-0.5,9.5,22.1,9.2,114B1F0,CRESTON             
2022,-1.9,7.4,21.1,9.2,114B1F0,CRESTON             
1910,-10.5,8.2,15.1,7.2,1152106,CRANBROOK           
1912,-5.9,5.3,16.4,3.9,1152106,CRANBROOK           
1913,-8.9,4.7,16.2,5.1,1152106,CRANBROOK           
1915,-7.3,8.1,16.7,4.5,1152106,CRANBROOK           
1916,-10.8,5.7,16.6,3.8,1152106,CRANBROOK           
1917,-9.7,2.9,15.8,5.7,1152106,CRANBROOK           
1918,-7.7,5.5,16.8,6.4,1152106,CRANBROOK           
1919,-5.6,4.8,16.5,2.4,1152106,CRANBROOK           
1920,-8.1,4.2,17.3,3.8,1152106,CRANBROOK           
1921,-4.7,5.9,16.9,4.1,1152106,CRANBROOK           
1922,-12.1,4.4,18.0,5.2,1152106,CRANBROOK           
1923,-9.3,5.2,16.9,5.5,1152106,CRANBROOK           
1924,-5.3,5.9,16.2,4.8,1152106,CRANBROOK           
1925,-6.8,6.8,17.7,4.4,1152106,CRANBROOK           
1926,-2.3,7.3,17.3,4.7,1152106,CRANBROOK           
1927,-7.6,4.7,16.1,5.2,1152106,CRANBROOK           
1929,-11.8,5.9,16.9,4.0,1152106,CRANBROOK           
1930,-8.9,6.2,16.0,4.0,1152106,CRANBROOK           
1931,-4.5,6.8,16.6,4.0,1152106,CRANBROOK           
1932,-8.4,5.6,16.4,5.9,1152106,CRANBROOK           
1933,-8.4,5.5,16.3,6.1,1152106,CRANBROOK           
1934,-2.5,7.9,16.1,6.9,1152106,CRANBROOK           
1935,-6.6,3.8,15.5,4.1,1152106,CRANBROOK           
1937,-10.2,5.4,16.4,6.7,1152106,CRANBROOK           
1938,-7.2,5.9,17.1,6.5,1152106,CRANBROOK           
1939,-6.1,7.3,17.1,7.0,1152106,CRANBROOK           
1940,-4.8,8.1,18.2,5.8,1152106,CRANBROOK           
1941,-4.4,8.2,18.3,5.3,1152106,CRANBROOK           
1942,-7.5,6.0,16.3,5.2,1152106,CRANBROOK           
1943,-9.6,3.8,15.6,5.6,1152106,CRANBROOK           
1944,-6.4,5.7,16.6,6.9,1152106,CRANBROOK           
1945,-6.2,5.0,17.1,4.8,1152106,CRANBROOK           
1946,-5.2,6.6,16.4,3.1,1152106,CRANBROOK           
1947,-6.9,6.6,16.1,5.4,1152106,CRANBROOK           
1948,-7.0,4.7,16.0,5.2,1152106,CRANBROOK           
1950,-11.6,4.4,16.8,5.3,1152106,CRANBROOK           
1951,-7.8,4.1,17.0,4.3,1152106,CRANBROOK           
1952,-8.7,5.8,16.5,5.8,1152106,CRANBROOK           
1954,-5.5,3.4,15.1,6.0,1152106,CRANBROOK           
1955,-7.4,2.0,16.3,3.5,1152106,CRANBROOK           
1956,-8.9,5.5,17.0,5.3,1152106,CRANBROOK           
1957,-10.2,6.4,15.7,5.7,1152106,CRANBROOK           
1959,-6.9,5.4,16.3,3.1,1152106,CRANBROOK           
1962,-7.6,5.2,15.7,6.2,1152106,CRANBROOK           
1963,-5.4,6.0,16.5,7.5,1152106,CRANBROOK           
1964,-5.3,4.5,15.8,4.6,1152106,CRANBROOK           
1965,-6.7,4.2,17.1,4.5,1152106,CRANBROOK           
1966,-5.6,5.7,16.0,6.9,1152106,CRANBROOK           
1967,-2.5,4.0,18.1,7.3,1152106,CRANBROOK           
1968,-4.8,5.9,15.9,5.5,1152106,CRANBROOK           
1970,-6.6,5.1,18.9,3.5,1152106,CRANBROOK           
1971,-6.1,5.6,17.4,4.6,1152106,CRANBROOK           
1972,-8.4,6.2,16.6,4.0,1152106,CRANBROOK           
1973,-7.5,6.6,17.3,5.1,1152106,CRANBROOK           
1974,-4.6,5.4,16.9,6.4,1152106,CRANBROOK           
1975,-7.3,4.1,16.6,5.2,1152106,CRANBROOK           
1976,-4.8,5.4,15.5,5.7,1152106,CRANBROOK           
1977,-4.5,6.3,17.0,4.3,1152106,CRANBROOK           
1978,-7.7,5.9,16.6,4.7,1152106,CRANBROOK           
1980,-5.6,7.1,15.7,6.5,1152106,CRANBROOK           
1981,-3.9,7.1,16.1,6.8,1152106,CRANBROOK           
1982,-7.4,5.3,16.9,4.9,1152106,CRANBROOK           
1983,-3.1,7.1,16.5,5.8,1152106,CRANBROOK           
1984,-6.5,5.9,17.0,4.2,1152106,CRANBROOK           
1985,-8.9,6.8,17.9,1.2,1152106,CRANBROOK           
1986,-5.4,8.0,17.6,4.4,1152106,CRANBROOK           
1987,-4.3,8.1,17.6,7.6,1152106,CRANBROOK           
1988,-6.2,7.7,17.7,7.2,1152106,CRANBROOK           
1989,-7.6,5.8,17.6,6.2,1152106,CRANBROOK           
1990,-4.6,6.7,17.4,7.1,1152106,CRANBROOK           
1991,-6.6,5.4,17.1,5.4,1152106,CRANBROOK           
1992,-2.2,8.3,17.5,5.8,1152106,CRANBROOK           
1993,-10.0,8.0,14.5,4.6,1152106,CRANBROOK           
1994,-3.6,8.0,18.2,6.1,1152106,CRANBROOK           
1995,-4.9,6.3,15.8,6.4,1152106,CRANBROOK           
